date,price,type,bedrooms
2014-06-29,630000,house,4
2014-06-29,680000,house,4
2014-06-29,750000,house,3
2014-06-29,883500,house,3
2014-06-30,410000,house,3
2014-07-01,405000,house,3
2014-07-01,445000,house,3
2014-07-01,454000,house,3
2014-07-01,582000,house,4
2014-07-01,625000,house,4
2014-07-01,670000,house,5
2014-07-02,670000,house,4
2014-07-03,572000,house,4
2014-07-04,368000,house,3
2014-07-04,410000,house,3
2014-07-04,425000,house,3
2014-07-04,434000,house,3
2014-07-04,435000,house,3
2014-07-04,437500,house,3
2014-07-04,441000,house,3
2014-07-04,455000,house,3
2014-07-04,457500,house,4
2014-07-04,505000,house,4
2014-07-04,530000,house,4
2014-07-04,570000,house,5
2014-07-04,590000,house,4
2014-07-04,611000,house,4
2014-07-04,745000,house,4
2014-07-04,761000,house,3
2014-07-04,900000,house,4
2014-07-05,515000,house,3
2014-07-05,585000,house,4
2014-07-06,460000,house,3
2014-07-07,460000,house,3
2014-07-07,507000,house,3
2014-07-07,657000,house,4
2014-07-07,665000,house,4
2014-07-08,395000,house,3
2014-07-08,530000,house,4
2014-07-08,618000,house,4
2014-07-08,820000,house,4
2014-07-09,725000,house,4
2014-07-09,895000,house,3
2014-07-09,1030000,house,4
2014-07-11,445000,house,3
2014-07-11,565000,house,3
2014-07-11,580000,house,4
2014-07-12,530000,house,4
2014-07-12,532000,house,4
2014-07-12,618000,house,4
2014-07-13,380000,house,3
2014-07-13,420000,house,3
2014-07-13,433500,house,3
2014-07-13,550000,house,4
2014-07-13,583500,house,3
2014-07-13,638000,house,4
2014-07-13,900000,house,3
2014-07-14,449950,house,3
2014-07-14,658000,house,4
2014-07-14,671000,house,4
2014-07-15,390000,house,4
2014-07-15,442500,house,4
2014-07-15,460000,house,3
2014-07-15,510000,house,4
2014-07-15,720000,house,3
2014-07-16,595000,house,3
2014-07-16,602500,house,3
2014-07-16,606000,house,4
2014-07-16,617250,house,4
2014-07-16,640000,house,3
2014-07-16,690000,house,4
2014-07-18,395000,house,3
2014-07-18,465000,house,3
2014-07-18,467000,house,3
2014-07-18,488500,house,3
2014-07-18,530000,house,3
2014-07-18,630000,house,4
2014-07-19,350000,house,3
2014-07-19,580000,house,3
2014-07-20,526000,house,4
2014-07-20,535000,house,4
2014-07-20,590000,house,3
2014-07-20,639950,house,3
2014-07-20,680000,house,4
2014-07-20,747000,house,4
2014-07-20,1780000,house,3
2014-07-21,433500,house,3
2014-07-21,515000,house,3
2014-07-22,415000,house,3
2014-07-22,465000,house,3
2014-07-22,465000,house,3
2014-07-22,487000,house,3
2014-07-22,650000,house,4
2014-07-22,695000,house,5
2014-07-22,712000,house,5
2014-07-22,795000,house,4
2014-07-22,1200000,house,4
2014-07-23,453000,house,3
2014-07-23,655000,house,2
2014-07-23,975000,house,4
2014-07-25,394000,house,3
2014-07-25,429000,house,3
2014-07-25,435000,house,3
2014-07-25,562000,house,4
2014-07-25,645000,house,4
2014-07-25,730000,house,3
2014-07-26,315000,house,3
2014-07-26,424000,house,3
2014-07-26,425250,house,3
2014-07-26,520000,house,4
2014-07-26,557000,house,5
2014-07-27,510000,house,3
2014-07-27,566000,house,3
2014-07-28,387500,house,3
2014-07-28,395000,house,3
2014-07-28,435000,house,3
2014-07-28,507825,house,3
2014-07-28,512000,house,4
2014-07-28,525450,house,4
2014-07-29,360000,house,3
2014-07-29,482000,house,3
2014-07-29,485000,house,4
2014-07-29,599000,house,4
2014-07-29,636000,house,4
2014-07-30,434000,house,3
2014-07-30,761000,house,3
2014-07-30,850000,house,3
2014-08-01,450000,house,4
2014-08-01,680000,house,4
2014-08-02,475000,house,3
2014-08-03,390000,house,3
2014-08-03,410000,house,4
2014-08-03,440000,house,3
2014-08-03,535500,house,4
2014-08-03,550000,house,4
2014-08-03,575000,house,4
2014-08-03,610000,house,2
2014-08-03,610803,house,4
2014-08-03,635000,house,3
2014-08-03,660000,house,4
2014-08-03,710000,house,2
2014-08-04,390000,house,3
2014-08-04,480000,house,4
2014-08-04,571000,house,4
2014-08-04,671000,house,4
2014-08-04,740000,house,4
2014-08-05,365000,house,3
2014-08-05,373000,house,3
2014-08-05,420000,house,3
2014-08-05,420000,house,3
2014-08-05,422000,house,3
2014-08-05,447500,house,3
2014-08-05,450000,house,3
2014-08-05,475000,house,3
2014-08-05,477000,house,4
2014-08-05,494000,house,3
2014-08-05,499000,house,3
2014-08-05,502000,house,3
2014-08-05,553000,house,5
2014-08-05,670000,house,3
2014-08-05,725000,house,4
2014-08-05,904000,house,3
2014-08-08,412000,house,3
2014-08-08,420000,house,3
2014-08-08,499000,house,3
2014-08-08,536000,house,4
2014-08-08,545000,house,4
2014-08-08,720000,house,5
2014-08-09,461000,house,3
2014-08-09,491000,house,3
2014-08-09,513000,house,4
2014-08-09,730000,house,3
2014-08-10,416000,house,3
2014-08-10,460000,house,4
2014-08-11,521000,house,4
2014-08-11,635000,house,4
2014-08-11,688000,house,3
2014-08-12,507500,house,3
2014-08-12,525000,house,4
2014-08-12,570000,house,3
2014-08-12,850000,house,4
2014-08-13,670000,house,4
2014-08-13,1650000,house,3
2014-08-15,410000,house,3
2014-08-15,453500,house,3
2014-08-15,528000,house,4
2014-08-16,389000,house,3
2014-08-16,415000,house,3
2014-08-16,539950,house,4
2014-08-16,748000,house,1
2014-08-17,425000,house,3
2014-08-17,520000,house,4
2014-08-17,640000,house,3
2014-08-17,650000,house,4
2014-08-17,882500,house,3
2014-08-18,473000,house,3
2014-08-18,505000,house,3
2014-08-18,520000,house,3
2014-08-18,600000,house,3
2014-08-18,652500,house,3
2014-08-19,505000,house,4
2014-08-19,595500,house,3
2014-08-19,619950,house,4
2014-08-19,649000,house,4
2014-08-19,815000,house,4
2014-08-20,395000,house,3
2014-08-20,610000,house,3
2014-08-20,650000,house,4
2014-08-20,791000,house,3
2014-08-20,800000,house,5
2014-08-20,1000000,house,4
2014-08-22,445000,house,3
2014-08-22,455000,house,3
2014-08-22,457500,house,4
2014-08-22,475000,house,3
2014-08-22,520000,house,4
2014-08-23,327000,house,3
2014-08-23,432000,house,4
2014-08-23,435000,house,3
2014-08-23,565000,house,4
2014-08-23,755000,house,4
2014-08-23,830000,house,4
2014-08-24,372000,house,1
2014-08-24,530000,house,4
2014-08-24,575000,house,5
2014-08-25,360000,house,3
2014-08-25,362000,house,3
2014-08-25,500000,house,4
2014-08-25,579950,house,4
2014-08-26,418000,house,3
2014-08-26,435000,house,2
2014-08-26,620000,house,4
2014-08-26,700000,house,5
2014-08-26,864000,house,5
2014-08-27,586000,house,4
2014-08-27,670000,house,4
2014-08-27,735000,house,4
2014-08-27,967000,house,4
2014-08-29,440000,house,3
2014-08-29,1175000,house,5
2014-08-30,370000,house,3
2014-08-30,380000,house,3
2014-08-30,390000,house,2
2014-08-30,550000,house,4
2014-08-30,600000,house,3
2014-08-30,820000,house,3
2014-08-31,370000,house,3
2014-08-31,517500,house,4
2014-08-31,650000,house,3
2014-08-31,685000,house,4
2014-08-31,720250,house,5
2014-08-31,930000,house,3
2014-09-01,425000,house,3
2014-09-01,429000,house,3
2014-09-01,2500000,house,5
2014-09-02,358000,house,3
2014-09-02,425000,house,3
2014-09-02,458000,house,3
2014-09-02,527500,house,3
2014-09-02,625000,house,4
2014-09-03,372500,house,3
2014-09-05,380000,house,3
2014-09-05,427500,house,3
2014-09-05,462000,house,4
2014-09-05,665000,house,4
2014-09-05,695000,house,3
2014-09-05,765000,house,4
2014-09-06,377000,house,3
2014-09-07,360000,house,2
2014-09-07,410000,house,3
2014-09-07,429000,house,3
2014-09-07,465000,house,3
2014-09-07,468000,house,3
2014-09-07,5425000,house,4
2014-09-08,520000,house,3
2014-09-08,745000,house,4
2014-09-09,670000,house,5
2014-09-09,782000,house,5
2014-09-10,587500,house,3
2014-09-12,439950,house,3
2014-09-12,485000,house,3
2014-09-12,555000,house,4
2014-09-12,645000,house,3
2014-09-13,530000,house,3
2014-09-13,538000,house,4
2014-09-13,617500,house,4
2014-09-14,522000,house,3
2014-09-15,512000,house,4
2014-09-15,595000,house,3
2014-09-16,477000,house,3
2014-09-16,1200000,house,4
2014-09-19,354000,house,3
2014-09-19,415000,house,3
2014-09-19,580000,house,4
2014-09-19,585000,house,4
2014-09-19,604000,house,4
2014-09-19,720000,house,3
2014-09-20,395000,house,2
2014-09-20,407000,house,3
2014-09-21,427000,house,3
2014-09-21,444000,house,3
2014-09-21,450000,house,3
2014-09-21,469950,house,3
2014-09-21,502000,house,3
2014-09-21,551000,house,3
2014-09-21,600000,house,4
2014-09-22,405000,house,2
2014-09-22,632500,house,4
2014-09-23,390000,house,3
2014-09-23,410000,house,3
2014-09-23,430000,house,2
2014-09-23,490000,house,3
2014-09-23,830000,house,3
2014-09-24,415000,house,3
2014-09-24,485000,house,3
2014-09-24,501000,house,3
2014-09-24,585000,house,4
2014-09-24,742000,house,3
2014-09-24,835000,house,4
2014-09-24,1250000,house,3
2014-09-25,975000,house,4
2014-09-26,450000,house,2
2014-09-26,580000,house,3
2014-09-27,470000,house,3
2014-09-27,580000,house,4
2014-09-27,612500,house,4
2014-09-27,753000,house,4
2014-09-28,390000,house,3
2014-09-29,675000,house,4
2014-09-29,680000,house,3
2014-09-30,347000,house,2
2014-09-30,395000,house,3
2014-09-30,399000,house,3
2014-09-30,440000,house,3
2014-09-30,507500,house,3
2014-09-30,605000,house,4
2014-09-30,620000,house,4
2014-09-30,675000,house,4
2014-10-01,476000,house,4
2014-10-01,560000,house,4
2014-10-01,875000,house,4
2014-10-01,1100000,house,4
2014-10-04,415000,house,3
2014-10-04,447500,house,3
2014-10-04,490000,house,3
2014-10-04,525000,house,3
2014-10-04,530000,house,4
2014-10-04,675000,house,5
2014-10-04,777000,house,5
2014-10-05,385000,house,3
2014-10-05,422500,house,3
2014-10-05,426500,house,3
2014-10-05,455000,house,3
2014-10-05,598000,house,4
2014-10-05,617500,house,4
2014-10-05,630000,house,5
2014-10-05,2200000,house,5
2014-10-06,365000,house,3
2014-10-06,397000,house,3
2014-10-06,500000,house,3
2014-10-06,505000,house,2
2014-10-06,550000,house,3
2014-10-06,575000,house,3
2014-10-06,605000,house,4
2014-10-06,625000,house,4
2014-10-07,423000,house,3
2014-10-07,540000,house,5
2014-10-07,555000,house,4
2014-10-07,570000,house,4
2014-10-07,700000,house,4
2014-10-08,384000,house,3
2014-10-08,665000,house,3
2014-10-10,455000,house,4
2014-10-11,372000,house,2
2014-10-11,399000,house,3
2014-10-11,577000,house,3
2014-10-11,662500,house,4
2014-10-12,375000,house,3
2014-10-12,400000,house,3
2014-10-12,405000,house,3
2014-10-12,420000,house,4
2014-10-12,443000,house,3
2014-10-12,490000,house,2
2014-10-12,505500,house,4
2014-10-13,361000,house,3
2014-10-13,371000,house,3
2014-10-13,450000,house,3
2014-10-13,610000,house,4
2014-10-13,700000,house,3
2014-10-14,510000,house,4
2014-10-15,795000,house,3
2014-10-15,980000,house,5
2014-10-17,440000,house,3
2014-10-17,450000,house,4
2014-10-17,500000,house,5
2014-10-18,405000,house,3
2014-10-18,409000,house,3
2014-10-18,429000,house,4
2014-10-18,435000,house,3
2014-10-18,475000,house,4
2014-10-18,483000,house,3
2014-10-18,770000,house,4
2014-10-18,930000,house,4
2014-10-19,385000,house,3
2014-10-19,389000,house,3
2014-10-19,460000,house,3
2014-10-19,475500,house,3
2014-10-19,480000,house,4
2014-10-19,520000,house,4
2014-10-19,525000,house,2
2014-10-19,703500,house,5
2014-10-19,900000,house,3
2014-10-20,350000,house,3
2014-10-20,430000,house,3
2014-10-20,470000,house,3
2014-10-20,528000,house,3
2014-10-20,540000,house,4
2014-10-21,548000,house,3
2014-10-21,591500,house,3
2014-10-21,770000,house,3
2014-10-21,860000,house,4
2014-10-22,691000,house,3
2014-10-22,715000,house,3
2014-10-24,363000,house,1
2014-10-24,452500,house,3
2014-10-24,557000,house,4
2014-10-24,658000,house,4
2014-10-24,850000,house,3
2014-10-25,337500,house,3
2014-10-25,443000,house,3
2014-10-25,510000,house,4
2014-10-26,425000,house,3
2014-10-26,438000,house,3
2014-10-26,466000,house,3
2014-10-26,475000,house,2
2014-10-26,606000,house,4
2014-10-26,2375000,house,5
2014-10-27,470000,house,3
2014-10-27,485000,house,4
2014-10-27,515000,house,4
2014-10-27,1270000,house,4
2014-10-28,355000,house,2
2014-10-28,405000,house,3
2014-10-29,480000,house,3
2014-10-29,735000,house,3
2014-10-29,1005000,house,4
2014-10-31,435000,house,3
2014-10-31,455000,house,3
2014-10-31,471000,house,3
2014-10-31,550000,house,3
2014-11-01,501000,house,4
2014-11-01,595000,house,4
2014-11-02,472000,house,4
2014-11-02,480000,house,4
2014-11-02,515000,house,4
2014-11-02,582000,house,3
2014-11-02,585000,house,4
2014-11-02,720000,house,4
2014-11-02,740000,house,3
2014-11-03,470000,house,4
2014-11-04,404500,house,3
2014-11-04,413000,house,3
2014-11-04,452500,house,3
2014-11-04,470000,house,3
2014-11-04,482000,house,3
2014-11-04,580000,house,5
2014-11-04,1100000,house,4
2014-11-05,550000,house,5
2014-11-05,625000,house,4
2014-11-05,680000,house,4
2014-11-05,890000,house,4
2014-11-06,571000,house,5
2014-11-07,359000,house,2
2014-11-07,369000,house,2
2014-11-07,390000,house,3
2014-11-07,515000,house,4
2014-11-07,520000,house,4
2014-11-07,525000,house,4
2014-11-07,560000,house,4
2014-11-07,563000,house,3
2014-11-07,655000,house,4
2014-11-07,900000,house,3
2014-11-08,359100,house,3
2014-11-08,460000,house,3
2014-11-08,462000,house,4
2014-11-08,475000,house,3
2014-11-08,592000,house,3
2014-11-08,605000,house,4
2014-11-09,425100,house,4
2014-11-09,645000,house,4
2014-11-09,665000,house,3
2014-11-09,908000,house,5
2014-11-09,970000,house,5
2014-11-09,1000000,house,4
2014-11-10,415000,house,2
2014-11-10,465000,house,3
2014-11-10,469000,house,3
2014-11-10,500000,house,4
2014-11-10,501000,house,4
2014-11-10,600600,house,3
2014-11-10,615000,house,3
2014-11-10,648000,house,3
2014-11-10,830000,house,5
2014-11-11,450000,house,4
2014-11-11,570000,house,5
2014-11-11,590000,house,4
2014-11-11,625000,house,4
2014-11-12,546000,house,4
2014-11-12,651000,house,4
2014-11-12,975000,house,4
2014-11-14,443000,house,3
2014-11-14,451500,house,3
2014-11-14,470000,house,3
2014-11-14,478000,house,4
2014-11-14,485000,house,4
2014-11-14,505000,house,4
2014-11-15,385000,house,3
2014-11-15,390000,house,3
2014-11-15,415000,house,3
2014-11-15,505000,house,3
2014-11-16,410000,house,3
2014-11-16,429000,house,3
2014-11-16,447000,house,3
2014-11-16,455000,house,3
2014-11-16,459970,house,3
2014-11-16,467000,house,3
2014-11-16,507500,house,4
2014-11-16,510000,house,4
2014-11-16,510000,house,4
2014-11-16,510000,house,4
2014-11-16,1350000,house,5
2014-11-17,385000,house,3
2014-11-17,439000,house,3
2014-11-17,485555,house,3
2014-11-17,540000,house,4
2014-11-17,560000,house,4
2014-11-17,637500,house,3
2014-11-17,655000,house,4
2014-11-17,845000,house,4
2014-11-17,910000,house,4
2014-11-17,1000000,house,3
2014-11-18,409000,house,3
2014-11-18,425000,house,3
2014-11-18,443000,house,3
2014-11-18,455000,house,4
2014-11-18,470000,house,3
2014-11-18,476000,house,3
2014-11-18,550000,house,4
2014-11-18,650000,house,4
2014-11-19,420000,house,3
2014-11-19,522000,house,3
2014-11-19,562000,house,3
2014-11-19,590000,house,3
2014-11-19,592000,house,3
2014-11-19,877000,house,5
2014-11-21,399000,house,4
2014-11-21,495000,house,3
2014-11-21,499950,house,4
2014-11-21,610000,house,3
2014-11-21,702000,house,4
2014-11-21,1261000,house,4
2014-11-22,380000,house,3
2014-11-22,447000,house,3
2014-11-22,491500,house,4
2014-11-22,519000,house,3
2014-11-22,530000,house,3
2014-11-22,760000,house,4
2014-11-23,415000,house,3
2014-11-23,2100000,house,4
2014-11-24,545000,house,4
2014-11-24,550000,house,3
2014-11-24,585000,house,4
2014-11-24,690000,house,4
2014-11-24,1175000,house,4
2014-11-25,380000,house,3
2014-11-25,386000,house,3
2014-11-25,400000,house,2
2014-11-25,445000,house,3
2014-11-25,455000,house,4
2014-11-25,471500,house,3
2014-11-25,520000,house,4
2014-11-25,595000,house,3
2014-11-25,705000,house,4
2014-11-25,833000,house,4
2014-11-25,960000,house,5
2014-11-26,523000,house,3
2014-11-26,539500,house,4
2014-11-26,780000,house,5
2014-11-26,851982,house,3
2014-11-26,852000,house,4
2014-11-26,903018,house,3
2014-11-28,366000,house,3
2014-11-28,435000,house,3
2014-11-28,602500,house,3
2014-11-28,688000,house,4
2014-11-28,940000,house,5
2014-11-29,375000,house,3
2014-11-29,450000,house,3
2014-11-29,500000,house,3
2014-11-29,533500,house,3
2014-11-29,610000,house,4
2014-11-29,650000,house,3
2014-11-29,731500,house,3
2014-11-29,805000,house,3
2014-11-29,940000,house,4
2014-11-30,395000,house,3
2014-11-30,408000,house,3
2014-11-30,410000,house,3
2014-11-30,460000,house,4
2014-11-30,468000,house,4
2014-11-30,541000,house,4
2014-11-30,638000,house,3
2014-11-30,1200000,house,3
2014-12-01,415000,house,3
2014-12-01,434500,house,3
2014-12-01,453000,house,3
2014-12-01,455000,house,4
2014-12-01,486000,house,4
2014-12-01,630000,house,5
2014-12-02,414000,house,3
2014-12-02,480000,house,4
2014-12-02,605000,house,4
2014-12-02,620000,house,3
2014-12-02,1030000,house,4
2014-12-03,471000,house,4
2014-12-03,791000,house,4
2014-12-03,1200000,house,4
2014-12-03,1270000,house,4
2014-12-05,376500,house,3
2014-12-05,397500,house,3
2014-12-05,410000,house,3
2014-12-05,435000,house,3
2014-12-05,550000,house,3
2014-12-05,615000,house,4
2014-12-05,685000,house,3
2014-12-05,997000,house,4
2014-12-06,425000,house,3
2014-12-06,470000,house,4
2014-12-06,560000,house,5
2014-12-07,430000,house,4
2014-12-07,450000,house,3
2014-12-07,450000,house,3
2014-12-07,485000,house,3
2014-12-07,495000,house,3
2014-12-07,570000,house,3
2014-12-07,590000,house,4
2014-12-07,590000,house,4
2014-12-07,680000,house,5
2014-12-08,398000,house,3
2014-12-08,405000,house,3
2014-12-08,485000,house,3
2014-12-08,576000,house,4
2014-12-08,580000,house,3
2014-12-08,640000,house,4
2014-12-09,407666,house,3
2014-12-09,465000,house,4
2014-12-09,490000,house,4
2014-12-09,517500,house,4
2014-12-09,550000,house,3
2014-12-09,558500,house,3
2014-12-09,775000,house,4
2014-12-09,950000,house,4
2014-12-10,685000,house,4
2014-12-10,735000,house,5
2014-12-10,790000,house,4
2014-12-12,355000,house,3
2014-12-12,513000,house,4
2014-12-12,620000,house,4
2014-12-12,640000,house,4
2014-12-12,1221000,house,5
2014-12-12,1327000,house,5
2014-12-13,382000,house,2
2014-12-13,430000,house,4
2014-12-13,436000,house,3
2014-12-13,450000,house,4
2014-12-13,470000,house,4
2014-12-13,475000,house,3
2014-12-13,525000,house,4
2014-12-13,530000,house,3
2014-12-14,376000,house,3
2014-12-14,472500,house,3
2014-12-14,517000,house,3
2014-12-14,545000,house,3
2014-12-14,685000,house,1
2014-12-15,390000,house,3
2014-12-15,447500,house,3
2014-12-15,460000,house,3
2014-12-16,455000,house,3
2014-12-16,555000,house,3
2014-12-16,555000,house,4
2014-12-16,600000,house,5
2014-12-16,1950000,house,4
2014-12-17,730000,house,3
2014-12-19,426000,house,3
2014-12-19,475000,house,4
2014-12-19,620000,house,4
2014-12-19,862500,house,4
2014-12-20,434000,house,3
2014-12-20,510000,house,4
2014-12-20,626000,house,3
2014-12-20,757000,house,3
2014-12-21,388000,house,3
2014-12-21,407000,house,3
2014-12-21,470000,house,3
2014-12-21,512500,house,3
2014-12-21,621000,house,3
2014-12-21,1070000,house,5
2014-12-22,385000,house,2
2014-12-22,385000,house,3
2014-12-22,385000,house,3
2014-12-22,440000,house,3
2014-12-22,505000,house,4
2014-12-22,590000,house,4
2014-12-23,405250,house,3
2014-12-23,487000,house,4
2014-12-23,520000,house,3
2015-01-03,456000,house,3
2015-01-03,715000,house,4
2015-01-04,560000,house,4
2015-01-05,425000,house,3
2015-01-05,522500,house,3
2015-01-06,430000,house,3
2015-01-06,445000,house,3
2015-01-09,420000,house,3
2015-01-09,555000,house,4
2015-01-09,1080000,house,4
2015-01-10,412500,house,3
2015-01-10,495000,house,4
2015-01-10,586000,house,4
2015-01-11,430000,house,3
2015-01-11,555000,house,4
2015-01-12,650500,house,4
